,60/40,BTC,ETH,HFs,PE,RealEstate,Macro,SG CTA,Commodities,Gold
2015-07-21,272.1154610128419,279.28,27.436374726325006,1241.11,34.55520248413086,17.991390228271403,1040.501,2243.169,18.42754745483397,105.37000274658203
2015-07-22,271.9519768268227,276.53,27.16621563689006,1240.23,34.40940475463867,18.04832839965812,1040.501,2250.516,18.1699981689453,104.80000305175781
2015-07-23,271.4634906862491,276.95,27.20747629782194,1237.34,34.292747497558594,17.728071212768473,1040.501,2251.522,17.87204360961913,104.33000183105469
2015-07-24,269.8673406025758,288.16,28.308742986027703,1232.95,33.91368103027344,17.87752342224113,1040.501,2256.842,17.670042037963857,105.3499984741211
2015-07-27,269.2816622253711,294.93,28.973825544382112,1226.78,33.53459167480469,17.841230392455973,1040.501,2245.482,17.45793914794921,104.86000061035156
2015-07-28,270.9543082679442,295.59,29.038663725846497,1228.89,34.03031539916992,17.962923049926676,1040.501,2242.135,17.675096511840813,105.0199966430664
2015-07-29,271.9230138936247,291.45,28.63195149666079,1232.38,34.20528030395508,17.970046997070234,1040.501,2239.965,17.831644058227532,105.16999816894531
2015-07-30,272.0843253025437,287.48,28.241940011185605,1233.39,34.117794036865234,17.898868560790937,1040.501,2253.345,17.649841308593743,104.2699966430664
2015-07-31,272.4672161976259,284.69,27.967851334995228,1233.56,34.23444366455078,18.04121017456047,1049.084,2260.682,17.407444000244134,104.93000030517578
2015-08-03,272.2449713200902,283.89,27.889259599886874,1234.47,34.059478759765625,18.08391380310051,1049.084,2278.777,17.240791320800774,104.0999984741211
2015-08-04,271.36398325400086,285.31,28.0287599297042,1233.39,34.23444366455078,18.119491577148363,1049.084,2270.421,17.34381103515624,104.30999755859375
2015-08-05,271.4828653748621,282.83,27.78512555086831,1232.72,34.14694595336914,18.119491577148363,1049.084,2276.145,17.190290451049798,103.93000030517578
2015-08-06,270.52091539263597,278.81,27.390202081948853,1229.8,33.972007751464844,17.94157791137688,1049.084,2271.405,17.27109146118163,104.38999938964844
2015-08-07,270.63806014809836,279.66,27.47370580050148,1227.63,33.82619094848633,18.019857406616133,1049.084,2268.683,17.16503906249999,104.6500015258789
2015-08-10,272.2297019537115,265.13,26.046283411596075,1230.41,34.380245208740234,18.012742996215746,1049.084,2254.359,17.609441757202138,105.72000122070312
2015-08-11,271.4645156496869,266.21,26.152382253992347,1227.96,33.942848205566406,18.04121017456047,1049.084,2271.415,17.177661895751942,106.26000213623047
2015-08-12,271.6183603427427,269.9,26.51488663217961,1222.08,33.70955276489258,18.015594482421797,1049.084,2251.655,17.31148719787597,107.75
2015-08-13,271.1299667113614,265.37,26.06986093212858,1223.06,33.88450241088867,18.080350875854414,1049.084,2250.755,17.15999221801757,106.86000061035156
2015-08-14,271.6096611409927,266.56,26.186766138102254,1222.97,34.03031539916992,18.204898834228437,1049.084,2248.397,17.098884582519524,106.8499984741211
2015-08-17,272.7149795568868,257.88,25.334045812176655,1224.81,33.8553581237793,18.276071548461832,1049.084,2258.641,16.957988739013665,107.12999725341797
2015-08-18,272.06619640373924,250.66,24.624755402823798,1224.38,33.70955276489258,18.318769454955973,1049.084,2259.907,16.957988739013665,107.11000061035156
2015-08-19,271.43694493411965,227.11,22.311211200571744,1220.78,33.41794204711914,18.183547973632734,1049.084,2265.238,16.614589691162102,108.55000305175781
2015-08-20,268.34463631037244,236.13,23.19733301391839,1213.94,32.30984878540039,18.09244728088371,1049.084,2258.463,16.54388618469238,110.44000244140625
2015-08-21,264.001021134637,233.14,22.90359640395093,1205.41,31.726634979248047,17.806356430053633,1049.084,2265.991,16.23078346252441,111.12999725341797
2015-08-24,257.6963454001811,215.17,21.13822955407962,1191.84,30.326927185058594,17.137371063232344,1049.084,2277.092,15.60458087921142,110.52999877929688
2015-08-25,255.3568437811173,226.0,22.20216516810891,1194.59,30.735177993774414,16.874050140380785,1049.084,2263.677,15.680333137512205,109.16000366210938
2015-08-26,260.2834913025862,226.84,22.284686489972675,1197.58,31.60999870300293,16.993612289428633,1049.084,2272.99,15.751030921936033,107.66999816894531
2015-08-27,263.968901171424,227.01,22.3013872336832,1206.1,32.28069305419922,17.201419830322187,1049.084,2247.585,16.49338722229004,107.7300033569336
2015-08-28,263.9970475100808,233.59,22.947804254949386,1207.09,32.30984878540039,17.279708862304606,1049.084,2229.294,16.97818946838379,108.69999694824219
2015-08-31,262.5591951436157,230.41,22.635402107893693,1206.24,32.10572052001953,17.002151489257734,1037.494,2218.072,17.41754341125488,108.81999969482422
2015-09-01,258.4513524938454,226.98,22.29844004361664,1199.91,31.1434326171875,16.58936882019035,1037.494,2232.808,16.574186325073242,109.19999694824219
2015-09-02,260.9900530719804,229.2,22.516532108542314,1201.57,31.580835342407227,16.79576110839836,1037.494,2232.355,16.80143928527832,108.62000274658203
2015-09-03,261.3649832337844,227.35,22.334788721104253,1203.57,31.784961700439453,16.8384590148925,1037.494,2228.118,16.97818946838379,107.83999633789062
2015-09-04,259.3968005918871,231.09,22.70220508273579,1201.14,31.3767147064209,16.53243637084953,1037.494,2245.885,16.700439453125,107.48999786376953
2015-09-07,259.3968005918871,240.78,23.654147474235682,1201.14,31.3767147064209,16.53243637084953,1037.494,2246.838,16.700439453125,107.48999786376953
2015-09-08,262.6861950384177,244.11,23.98128557162419,1202.21,32.30984878540039,16.81711006164543,1037.494,2228.527,16.912540435791012,107.5199966430664
2015-09-09,260.6706943296681,239.48,23.526435904684615,1203.54,31.8724422454834,16.56802368164055,1037.494,2231.363,16.639837265014645,106.12999725341797
2015-09-10,261.2509412226461,239.5,23.52840069806232,1202.33,32.19320297241211,16.68189430236809,1037.494,2224.626,16.836790084838867,106.37999725341797
2015-09-11,262.230632338436,239.9,23.567696565616497,1202.33,32.07655334472656,16.866930007934496,1037.494,2230.492,16.80143928527832,106.16000366210938
2015-09-14,261.7642086941465,231.37,22.72971219002371,1200.83,31.84328269958496,16.824232101440355,1037.494,2228.482,16.58933639526367,106.22000122070312
2015-09-15,262.8135093314737,229.79,22.57449351318472,1202.78,31.901601791381836,17.016384124755785,1037.494,2219.442,16.6852855682373,105.9000015258789
2015-09-16,264.1226361367809,228.14,22.41239805952375,1204.64,32.28069305419922,17.131675720214766,1037.494,2200.099,16.983240127563477,107.30999755859375
2015-09-17,264.6721276748565,233.23,22.91243797415063,1204.97,32.426490783691406,17.367240905761637,1037.494,2204.744,16.836790084838864,108.41000366210938
2015-09-18,262.6410800080956,233.24,22.913420370839486,1200.88,31.75579071044922,17.298213958740153,1037.494,2219.594,16.523689270019528,109.20999908447266
2015-09-21,262.80811055888773,227.48,22.347559878059364,1201.16,32.01823806762695,17.38646125793449,1037.494,2218.705,16.64993858337402,108.52999877929688
2015-09-22,261.35340127044554,229.95,22.590211860206395,1195.54,31.464187622070312,17.175806045532145,1037.494,2238.844,16.488336563110348,107.79000091552734
2015-09-23,260.98799235295553,230.17,22.61182458736119,1193.6,31.230911254882812,17.215656280517496,1037.494,2241.183,16.19543647766113,108.22000122070312
2015-09-24,260.6035239168879,235.07,23.093198964899837,1191.21,31.055944442749023,17.208539962768473,1037.494,2236.708,16.35703659057617,110.48999786376953
2015-09-25,260.27807219242686,234.61,23.048008717212536,1189.99,31.1434326171875,17.319211959838782,1037.494,2227.478,16.36565780639648,109.80999755859375
2015-09-28,257.1122639361523,237.84,23.3653228477125,1179.52,30.38525390625,17.049005508422766,1037.494,2242.97,16.096870422363278,108.41999816894531
2015-09-29,257.57677044402044,237.23,23.305396649692376,1175.57,29.977008819580078,17.19704437255851,1037.494,2247.022,16.152654647827145,107.9800033569336
2015-09-30,260.283901072079,236.99,23.281819129159874,1181.26,30.618545532226562,17.340764999389563,1024.843,2243.924,16.330158233642575,106.86000061035156
2015-10-01,260.77261872992784,237.95,23.37612921128989,1181.98,30.851823806762695,17.376701354980387,1024.843,2244.909,16.16279792785644,106.7300033569336
